utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2018-12-29T23:00:00Z,2018-12-30T00:00:00+0100,6076.4,6116,32.74,0,884,9082.5,9184.8,45599,40011.57,0,33152.81,3306.18,29846.63,4029.72,3869.83,32.25,477.54,459,11299,11189.07,0,2010.71,840.45,1170.26
2018-12-30T00:00:00Z,2018-12-30T01:00:00+0100,5770,5764,32.74,0,728,8655.37,8813.86,43414.64,37914.62,0,33696.64,3512.71,30183.93,3892.22,3700.74,31.92,443.37,459,10779,11031.2,0,1896.95,828.02,1068.93
2018-12-30T11:00:00Z,2018-12-30T12:00:00+0100,7687.2,7236,32.74,100,1920,10010.04,9967.1,52811.94,48674.65,3030.38,27875.56,4514.87,23360.69,4926.89,4673.22,61.19,470.26,459,13645,14971.12,0,985.4,646.92,338.48
2018-12-30T23:00:00Z,2018-12-31T00:00:00+0100,6022,5936,32.74,0,2412,8990.97,8674.74,43705.56,38585.17,0,8700.49,882.61,7817.88,4008.1,3836.11,255.62,378.09,459,11114,12020.69,0,553.36,211.31,342.05
2018-12-31T00:00:00Z,2018-12-31T01:00:00+0100,5692.4,5628,32.74,0,2304,8598.82,8559.82,41466.84,36623.33,0,8455.91,1067.39,7388.52,3831.02,3651.87,200.71,371.89,392,10719,11720.39,0,682.19,300.37,381.82
2018-12-31T11:00:00Z,2018-12-31T12:00:00+0100,7686,7952,32.74,152,2144,10241.45,10271.92,52998.67,53432.1,2136.73,5197.9,2027.39,3170.51,4882.16,4787.53,266.87,458.78,462,14806,18063.1,0,440.26,298.32,141.94
2018-12-31T23:00:00Z,2019-01-01T00:00:00+0100,6138.8,6116,32.74,0,284,9121.72,9185.83,43168.15,43769.09,0,22182.51,3178.73,19003.78,4116.96,3816.27,21.36,528.93,433,11267.78,12536.12,0,1508.66,807.73,700.93
2019-01-01T00:00:00Z,2019-01-01T01:00:00+0100,5975.6,5764,32.74,0,200,8728.57,8701,42254.95,41978.07,0,24052.48,2862.19,21190.29,4059.88,3796,2.58,521.03,396,11265.8,12005.83,0,1498.89,809.69,689.2
2019-01-01T11:00:00Z,2019-01-01T12:00:00+0100,7120.4,7236,32.74,168,1040,8633.13,8681.28,49169.44,53272.09,2250.31,35929.74,2739.76,33189.98,4317.68,4029.98,124.27,376.88,382,12404.36,16833.25,0,1621.77,765.63,856.14
2019-01-01T23:00:00Z,2019-01-02T00:00:00+0100,6044,6284,32.74,0,2648,8833.85,8977.18,45259.91,42872.79,0,35490.49,1667.71,33822.78,3902.79,3499.27,216.48,401.09,372,11171.79,12545.38,0,1872.72,767.94,1104.78
2019-01-02T00:00:00Z,2019-01-02T01:00:00+0100,5708.8,5968,32.74,0,2624,8365.6,8974.74,43235.67,41573.86,0,33439.76,1775.46,31664.3,3786.9,3502,139.95,351.41,366,10812.72,12255.08,0,1931.62,831.25,1100.37
2019-01-02T11:00:00Z,2019-01-02T12:00:00+0100,8920,8668,32.74,160,2768,11174.55,11377.38,65831.83,63114.96,6902.31,32291.04,3418.57,28872.47,5572.29,5587.98,290.13,456.02,483,15939.72,17624.73,0,1353,799.46,553.54
2019-01-02T23:00:00Z,2019-01-03T00:00:00+0100,6826.4,6284,32.74,0,2532,10326.49,10242.85,50647.62,48166.61,0,15329.37,3061.92,12267.45,4716.29,4514.27,283.54,456.02,442,12121.91,12777.6,0,578.9,381.52,197.38
2019-01-03T00:00:00Z,2019-01-03T01:00:00+0100,6546.4,5968,32.74,0,2648,9766.55,9640.74,48868.02,46680.3,0,15238.18,3622.11,11616.07,4475.94,4302,274.61,456.02,415,11693.76,12514.16,0,742.19,539.45,202.74
2019-01-03T11:00:00Z,2019-01-03T12:00:00+0100,9342,8668,32.74,156,2708,12131.82,11658.65,67975.55,63557.08,4902.28,10584.97,2455.04,8129.93,5806.13,5472.98,290.11,456.02,533,16006.05,17944.71,0,498.96,387.66,111.3
2019-01-03T23:00:00Z,2019-01-04T00:00:00+0100,7082.8,6388,32.74,0,2280,10605.35,10411.44,52804.24,46541.1,0,7777.48,1440.67,6336.81,4921.65,4611.56,271.62,456.02,458,12242.33,12862.03,0,276.43,197.32,79.11
2019-01-04T00:00:00Z,2019-01-04T01:00:00+0100,6756.4,6060,32.74,0,2328,10168.3,9797.58,49419.7,44633.45,0,8931.76,2230.32,6701.44,4697.69,4321.68,265.7,456.02,431,11776,12427.62,0,222.05,165.68,56.37
2019-01-04T11:00:00Z,2019-01-04T12:00:00+0100,9388.4,8560,32.74,104,1784,12324.67,11668.45,69623.64,61751.61,2212.94,25792.91,3752.66,22040.25,5988.09,5580.49,240.62,602.43,554,16770.18,18310.83,0,1257.45,705.23,552.22
2019-01-04T23:00:00Z,2019-01-05T00:00:00+0100,7103.2,6472,32.74,0,2140,10368.14,10218.17,51179.16,47361.16,0,28743.25,3885.85,24857.4,5098.29,4623.3,61.91,456.02,454,12295.75,12717.26,0,1414.83,741.31,673.52
2019-01-05T00:00:00Z,2019-01-05T01:00:00+0100,6709.2,6120,32.74,0,2228,9896.26,9825.65,49487.6,46132,0,29521.61,3860.2,25661.41,4877.03,4363.4,68.48,456.02,432,11809.22,12272.09,0,1575.9,798.34,777.56
2019-01-05T11:00:00Z,2019-01-05T12:00:00+0100,8823.6,7760,32.74,52,2772,11204.2,10662.37,61187.5,59045.56,1629.89,25098.79,3286.61,21812.18,6130.64,5351.38,172.13,492.79,461,14912.68,15043.07,0,1839,827.78,1011.22
2019-01-05T23:00:00Z,2019-01-06T00:00:00+0100,6386.4,5972,32.74,0,1796,9898.74,10255.48,46598.93,45688.6,0,16609.36,4066.47,12542.89,4584.85,4182.83,231.42,621.24,428,11667.21,10732.7,0,1303.78,627.58,676.2
2019-01-06T00:00:00Z,2019-01-06T01:00:00+0100,6161.2,5640,32.74,0,1908,9426.71,9080.73,44009.96,44340.59,0,15935.43,4010.59,11924.84,4449.33,4055.74,237.41,582.6,403,11395.14,10681.03,0,1243.05,596.89,646.16
2019-01-06T11:00:00Z,2019-01-06T12:00:00+0100,7955.2,7088,32.74,104,2740,10958.7,10298.97,55353.97,53465.3,2631.98,6975.42,1654.89,5320.53,5448.6,5164.22,291.03,515.56,474,13868.3,14989.42,0,372.21,255.86,116.35
2019-01-06T23:00:00Z,2019-01-07T00:00:00+0100,6533.2,6460,32.74,0,2152,9759.75,9551.96,47123.52,45216.05,0,10637.14,3026.46,7610.68,4532.13,4212.11,203.7,509.57,451,11562.49,12124.22,0,324.05,264.64,59.41
2019-01-07T00:00:00Z,2019-01-07T01:00:00+0100,6206,6144,32.74,0,1484,9414.24,9383.15,44862.62,43496.51,0,10856.39,2597.07,8259.32,4418.01,3968.87,164.16,519.81,446,11295.27,11778.57,0,180.25,92.4,87.85
2019-01-07T11:00:00Z,2019-01-07T12:00:00+0100,9902.4,8864,32.74,68,64,12383.62,12249.03,71030.8,65690.68,2343.31,12267.39,3261.01,9006.38,6052.85,5961.53,4.22,672.13,662,16895.13,17381.07,0,1275.75,742.11,533.64
2019-01-07T23:00:00Z,2019-01-08T00:00:00+0100,7227.2,6460,32.74,0,236,10157.02,10642.21,54447.87,51701.09,0,37327.38,3583.51,33743.87,5201.31,4862.27,14.14,476.26,450,12106.65,11918.31,0,2003.84,780.44,1223.4
2019-01-08T00:00:00Z,2019-01-08T01:00:00+0100,6964.8,6144,32.74,0,244,9513.79,10263.79,52368.19,50268.62,0,37251.13,3559.01,33692.12,4942.75,4678,14.45,413.46,412,11757.15,11525.32,0,2138.62,815.78,1322.84
2019-01-08T11:00:00Z,2019-01-08T12:00:00+0100,10056,8864,32.74,88,672,11762.88,12093.35,74058.65,68265.02,2973.54,42022.95,3288.05,38734.9,6545.32,6134.98,49.13,506.39,588,16553.13,14327.85,0,2173.03,779.45,1393.58
2019-01-08T23:00:00Z,2019-01-09T00:00:00+0100,7302.4,6460,32.74,0,2540,10410.93,10535.23,55520.48,52766.78,0,37968.81,3979.17,33989.64,5228.07,4932.27,189.17,503.2,439,12301.42,11070.54,0,2117.01,839.93,1277.08
2019-01-09T00:00:00Z,2019-01-09T01:00:00+0100,6958,6144,32.74,0,2784,9864.08,9978,53494.78,50736.98,0,37012.36,3528.1,33484.26,4962.96,4800,154.77,470.71,412,11867.5,10815.19,0,2050.62,842.68,1207.94
2019-01-09T11:00:00Z,2019-01-09T12:00:00+0100,9988.4,8864,32.74,100,1020,12315.73,12071.91,75078.91,68042.9,2904.31,33793.46,4779.95,29013.51,6298.24,6264.98,61.89,682.23,585,16006.69,16678.31,0,1702.65,842.44,860.21
2019-01-09T23:00:00Z,2019-01-10T00:00:00+0100,7276.4,6444,32.74,0,488,10767.78,10602.91,55531.23,54149,0,19175.94,3322.73,15853.21,5189.86,4965.27,18.08,515.04,459,12432.91,12598.28,0,1067.97,598.36,469.61
2019-01-10T00:00:00Z,2019-01-10T01:00:00+0100,6996,6152,32.74,0,468,10445.73,9951.31,53233.73,52291.08,0,17243.6,2722.18,14521.42,4947.83,4849,20.77,504.59,426,12019.17,12307.8,0,833.91,459.79,374.12
2019-01-10T11:00:00Z,2019-01-10T12:00:00+0100,10181.6,9080,32.74,92,1536,12668,11898.67,72200.06,68645.8,2396.94,4159.48,144.75,4014.73,6266.12,6174.98,73.27,669.96,652,17047.33,17966.09,0,27.15,24.18,2.97
2019-01-10T23:00:00Z,2019-01-11T00:00:00+0100,7560.8,6592,32.74,0,2472,10979.32,11179.15,56657.82,52873.37,0,8103.01,2253.79,5849.22,5180.12,5044.56,268.29,710.37,517,12455.51,12663.33,0,552.88,283.16,269.72
2019-01-11T00:00:00Z,2019-01-11T01:00:00+0100,7167.6,6312,32.74,0,2384,10529.86,10569.85,54219.61,50608.11,0,8878.3,2478.8,6399.5,4977.75,4802.68,270.08,614.56,480,11928.29,12271.77,0,445.1,189.83,255.27
2019-01-11T11:00:00Z,2019-01-11T12:00:00+0100,9922.4,9108,32.74,208,2252,12505.16,12951.67,75590.55,68261.54,1106.19,22273.82,4631.49,17642.33,6203.29,6152.49,266.87,730.76,644,16898.16,17996.61,0,1292.56,644.22,648.34
2019-01-11T23:00:00Z,2019-01-12T00:00:00+0100,7417.2,6484,32.74,0,1452,10609.58,10619.5,54685.3,51613.54,0,24140.16,3756.48,20383.68,5208.01,5020.3,82,505.12,487,12247.47,12156.36,0,1163.09,618.41,544.68
2019-01-12T00:00:00Z,2019-01-12T01:00:00+0100,7144.8,6140,32.74,0,1612,10096.9,10090.17,51914.55,49312.43,0,23247.82,3808.44,19439.38,4950.29,4887.4,109.04,465.56,462,11827.31,11721.6,0,1226.25,639.31,586.94
2019-01-12T11:00:00Z,2019-01-12T12:00:00+0100,8773.2,7800,32.74,88,2564,11245.15,11460.91,63494.5,59516.26,1511.7,32792.25,4159.42,28632.83,6010.15,5675.38,229.04,520.3,512,15272.4,14558.92,0,1950.61,674.02,1276.59
2019-01-12T23:00:00Z,2019-01-13T00:00:00+0100,6691.2,6088,32.74,0,2140,9690.44,9768.15,49554.31,48248.41,0,33717.37,4960.11,28757.26,4614.07,4615.83,74.3,388.17,434,11713.75,10799.13,0,1589.76,709.21,880.55
2019-01-13T00:00:00Z,2019-01-13T01:00:00+0100,6392,5800,32.74,0,2056,9176.27,9265.77,47019.44,46158.7,0,33209.28,4853.69,28355.59,4482.55,4513.74,98.29,362.72,414,11353.71,10744.99,0,1528.47,665.92,862.55
2019-01-13T11:00:00Z,2019-01-13T12:00:00+0100,7987.6,7192,32.74,156,2212,10509.48,10725.91,59766.55,57268.17,1342.21,39634.47,4750.16,34884.31,5546.28,5374.22,78.29,326.36,440,14238.49,14714.61,0,2115.99,764.28,1351.71
2019-01-13T23:00:00Z,2019-01-14T00:00:00+0100,6741.6,6860,32.74,0,2320,9512.15,9265.26,52238.12,49065.64,0,40435.71,3904.62,36531.09,4541.45,4525.11,191.65,317.06,390,11609.07,12124.91,0,2058.12,757.38,1300.74
2019-01-14T00:00:00Z,2019-01-14T01:00:00+0100,6478.4,6580,32.74,0,2776,8979.78,9004.66,49895.8,47629.8,0,39487.02,3545.79,35941.23,4445.76,4408.87,211.28,275.63,372,11264.86,11849.26,0,1882.47,721.65,1160.82
2019-01-14T11:00:00Z,2019-01-14T12:00:00+0100,9826.4,9504,32.74,224,2692,11952.81,12055.4,73824.45,69572.93,5355.21,35737.13,4345.4,31391.73,6006.24,5953.53,235.73,520.59,585,16051.79,17128.19,0,1564.68,751.4,813.28
2019-01-14T23:00:00Z,2019-01-15T00:00:00+0100,7308,6860,32.74,0,1960,10603.76,10387.3,55689.44,54929.75,0,30048.82,5179.09,24869.73,5059.65,5006.27,170.84,581.61,486,12439.89,11224.87,0,748.91,549.3,199.61
2019-01-15T00:00:00Z,2019-01-15T01:00:00+0100,6942.8,6580,32.74,0,1968,9948.23,9874.68,53632.37,52953.66,0,30375.87,5300.81,25075.06,4826.09,4809,189.41,521.73,475,12008.79,10869.67,0,979.14,631.97,347.17
2019-01-15T11:00:00Z,2019-01-15T12:00:00+0100,9998.8,9504,32.74,196,2788,11769.68,11844.32,74623.89,71089.42,3028.11,34141.89,2798.7,31343.19,6150.85,6014.98,177.05,715.83,627,16503.62,13598.54,0,1914.72,816.9,1097.82
2019-01-15T23:00:00Z,2019-01-16T00:00:00+0100,7304.4,6860,32.74,0,2844,10155.1,10437.23,55855.18,55211.25,0,34222.53,3547.47,30675.06,5122.21,5006.27,210.34,650.94,481,12171.06,10705.2,0,1850.73,835.87,1014.86
2019-01-16T00:00:00Z,2019-01-16T01:00:00+0100,6911.2,6580,32.74,0,2772,9774.37,9960.07,53174.28,53103.68,0,33153.25,3596.63,29556.62,4885.88,4809,218.74,532.43,443,11705.82,10499.28,0,1850.5,832.96,1017.54
2019-01-16T11:00:00Z,2019-01-16T12:00:00+0100,9637.2,9504,32.74,240,1384,12360.67,11993.62,73952.98,71843.52,6286.99,30036.83,5239.69,24797.14,6138.42,6014.98,129.92,667.86,636,16965.23,16009.88,0,1993.35,831.66,1161.69
2019-01-16T23:00:00Z,2019-01-17T00:00:00+0100,7339.6,6904,32.74,0,260,10492.04,10568.5,55716.16,55495.45,0,33314.12,4505.33,28808.79,5061.93,4936.27,40.65,492.6,455,12198.78,12578.42,0,879.33,638.33,241
2019-01-17T00:00:00Z,2019-01-17T01:00:00+0100,7046.8,6620,32.74,0,308,10204.97,10065.36,54053.64,53195.01,0,33710.68,4683.19,29027.49,4845.68,4739,26.02,515.41,414,11804.81,12404.3,0,1336.87,784.18,552.69
2019-01-17T11:00:00Z,2019-01-17T12:00:00+0100,9577.6,9552,32.74,264,388,12221.14,12447.77,74477.25,72492.69,3746.99,30531.31,4760.11,25771.2,5927.26,5944.98,15.78,570.57,596,16909.23,18480.76,0,1688.27,797.09,891.18
2019-01-17T23:00:00Z,2019-01-18T00:00:00+0100,7187.6,6980,32.74,0,1364,11299.42,10531.72,56932.78,56433.65,0,24749.34,2975.3,21774.04,4993.66,4910.56,154.87,606.1,483,12530.45,12745.4,0,806.1,502.84,303.26
2019-01-18T00:00:00Z,2019-01-18T01:00:00+0100,6861.6,6672,32.74,0,1464,10732.84,10151.68,54283.71,54188.65,0,23318.58,3218.51,20100.07,4771.1,4632.68,64.27,590.74,466,12151.57,12244.61,0,471.55,275.48,196.07
2019-01-18T11:00:00Z,2019-01-18T12:00:00+0100,9819.2,9516,32.74,124,1588,12787.34,12062.1,71504.58,70329.5,9707.88,5997.48,889.62,5107.86,6260.21,6058.49,79.74,718.98,684,16001.68,17699.78,0,380.65,122.34,258.31
2019-01-18T23:00:00Z,2019-01-19T00:00:00+0100,7260.8,6700,32.74,0,180,11100.28,10813.57,54130.69,54181.75,0,6443.79,1096.26,5347.53,5033.47,4980.3,66.32,607.3,532,12661.42,12392.59,0,415.32,292.4,122.92
2019-01-19T00:00:00Z,2019-01-19T01:00:00+0100,6909.6,6356,32.74,0,216,10719.02,10310.09,52093.34,51651.58,0,6376.43,1139.44,5236.99,4767.27,4807.4,59.24,591.69,493,12232.5,11960.98,0,361.02,241.88,119.14
2019-01-19T11:00:00Z,2019-01-19T12:00:00+0100,8787.2,8076,32.74,296,68,11205.48,11427.81,61304.62,62033.53,12944.81,3413.32,1516.51,1896.81,5779.64,5755.38,4.14,562.62,537,14140.21,14685.61,0,466.32,294.42,171.9
2019-01-19T23:00:00Z,2019-01-20T00:00:00+0100,6715.2,6196,32.74,0,572,10627.96,10052.64,50009.14,50563.87,0,7084.54,999.94,6084.6,4558.16,4508.83,23.91,592.86,490,12137.37,10548.55,0,466.64,222.76,243.88
2019-01-20T00:00:00Z,2019-01-20T01:00:00+0100,6481.6,5916,32.74,0,556,10354.24,9637.92,47831.31,48497.4,0,5905.02,711.64,5193.38,4438.19,4344.74,31.82,587.08,467,11719.32,10506.6,0,404.92,182.49,222.43
2019-01-20T11:00:00Z,2019-01-20T12:00:00+0100,8110.4,7480,32.74,232,32,10881.52,10811.62,56634.65,57762.21,10942.78,686.45,186.77,499.68,5655.86,5445.22,2.49,443.03,524,13023.65,13982.43,0,37.36,11.8,25.56
2019-01-20T23:00:00Z,2019-01-21T00:00:00+0100,6984,6824,32.74,0,468,10790.46,9943.86,52469.1,52214.71,0,3936.48,1336.97,2599.51,4562.84,4397.11,45.95,515.06,479,12002.49,11370.98,0,25.58,20.02,5.56
2019-01-21T00:00:00Z,2019-01-21T01:00:00+0100,6790,6528,32.74,0,532,10614.61,9572.67,50236.03,50619.51,0,4309.23,1610.25,2698.98,4443.3,4282.87,47.36,455.36,466,11729.91,11268.39,0,49.06,47.2,1.86
2019-01-21T11:00:00Z,2019-01-21T12:00:00+0100,9969.2,9472,32.74,280,52,12483.77,12336.63,72639.28,70443.45,10488.02,4674.59,1337.41,3337.18,6108.31,5889.53,2.37,597.92,650,16066.21,17322.79,0,149.65,17.54,132.11
2019-01-21T23:00:00Z,2019-01-22T00:00:00+0100,7590,6824,32.74,0,32,11252.68,10891.5,57648.07,56117.9,0,5564.77,1390.76,4174.01,5133.29,5010.27,2.52,530.32,523,12563.96,11633.65,0,996.45,634.18,362.27
2019-01-22T00:00:00Z,2019-01-22T01:00:00+0100,7297.2,6528,32.74,0,32,10912.59,10395.41,56102.16,54368.99,0,6345.69,2164.4,4181.29,4943.84,4813,3.71,532.26,479,12163.39,11353.07,0,1173.16,693.76,479.4
2019-01-22T11:00:00Z,2019-01-22T12:00:00+0100,10304,9472,32.74,312,32,13198.33,12242.08,75285.61,71314.24,7752.09,11717.42,4867.78,6849.64,6450.91,6128.98,2.33,549.71,632,17519.35,15207.41,0,1546.3,805.87,740.43
2019-01-22T23:00:00Z,2019-01-23T00:00:00+0100,7771.6,6824,32.74,0,40,11407.9,10994.9,59212.35,55128.42,0,11852.5,2715.46,9137.04,5284.84,5061.27,3.61,566.42,530,12760.22,11146.21,0,456.65,286.63,170.02
2019-01-23T00:00:00Z,2019-01-23T01:00:00+0100,7551.2,6528,32.74,0,40,11049.95,10492.61,56749.48,52794.55,0,11188.31,2700.42,8487.89,5065.36,4953,4.27,560.12,496,12335.03,10802.04,0,378.22,240.84,137.38
2019-01-23T11:00:00Z,2019-01-23T12:00:00+0100,10529.6,9472,32.74,80,80,12757.18,12597.12,75785.55,69744.67,5666.98,3868.8,899.31,2969.49,6594.89,6309.98,3.06,500.76,672,16954.76,16761.99,0,49.06,5.81,43.25
2019-01-23T23:00:00Z,2019-01-24T00:00:00+0100,7672.4,6820,32.74,0,128,11280.01,11151.22,58846.67,56662.16,0,5066.96,807.95,4259.01,5317.58,5133.27,5.39,690.18,545,12763.87,12392.44,0,48.33,2.11,46.22
2019-01-24T00:00:00Z,2019-01-24T01:00:00+0100,7426.4,6524,32.74,0,124,10923.24,10688.01,56749.98,54739.59,0,4531.46,801.69,3729.77,5101.08,4953,4.94,676.87,508,12388.13,12179.82,0,31.8,0.9,30.9
2019-01-24T11:00:00Z,2019-01-24T12:00:00+0100,10556,9424,32.74,84,1632,12849.19,12578.47,74437.22,70824.07,3140.23,1851.87,783.33,1068.54,6443.42,6309.98,200.13,630.34,651,17116.81,18054.5,0,73.92,45.99,27.93
2019-01-24T23:00:00Z,2019-01-25T00:00:00+0100,7674,6896,32.74,0,1608,11397.96,11129.33,57765.29,56598.61,0,719.16,386.85,332.31,5258.39,5165.56,209.78,625.28,554,12893.15,12704.45,0,67.69,43.21,24.48
2019-01-25T00:00:00Z,2019-01-25T01:00:00+0100,7358.8,6588,32.74,0,1568,11079.58,10733.32,56150.49,54497.17,0,793.45,374.59,418.86,5046.27,4956.68,198.77,594.67,516,12437.67,12410.97,0,70.89,57.92,12.97
2019-01-25T11:00:00Z,2019-01-25T12:00:00+0100,10216.4,9408,32.74,168,2308,12736.36,12579.59,74548.33,71186.32,3290.72,5445.28,2828.82,2616.46,6511.51,6302.49,216.32,640.29,667,17609.48,17916.73,0,452,287.48,164.52
2019-01-25T23:00:00Z,2019-01-26T00:00:00+0100,7714,6804,32.74,0,2404,10562.35,10813.41,57799.95,54031.94,0,18559.55,3607.01,14952.54,5219.82,5079.3,245.16,629.47,523,12438.15,12587.89,0,1574.03,631.36,942.67
2019-01-26T00:00:00Z,2019-01-26T01:00:00+0100,7341.6,6500,32.74,0,2032,10027.87,10385.41,55144.76,51564.52,0,19128.37,3294.02,15834.35,4995.74,4758.4,215.81,536.94,483,11941.77,12264.66,0,1453.17,549.73,903.44
2019-01-26T11:00:00Z,2019-01-26T12:00:00+0100,9178.8,8212,32.74,96,800,11218.81,11107.43,64376.42,62128.73,2071.95,19334.39,1782.06,17552.33,5883.02,5649.38,53.55,622.67,538,15164.92,14914.85,0,1682.95,708.62,974.33
2019-01-26T23:00:00Z,2019-01-27T00:00:00+0100,6748.4,6280,32.74,0,508,9604.93,9863.7,50492.85,49544.65,0,27851.65,5052.86,22798.79,4603.69,4492.83,37,512.92,448,11671.14,11356.54,0,2000.35,794.44,1205.91
2019-01-27T00:00:00Z,2019-01-27T01:00:00+0100,6463.2,5968,32.74,0,448,9176.81,9393.74,48259.52,47348.51,0,27657.25,5132.35,22524.9,4467.61,4362.74,28.75,499.09,413,11302.77,11385.98,0,2060.03,791.18,1268.85
2019-01-27T11:00:00Z,2019-01-27T12:00:00+0100,8097.2,7588,32.74,268,516,10765.51,10590.66,57945.5,57262.95,4256.81,24595.05,3094.07,21500.98,5501.88,5525.22,109.9,564.24,463,14255.42,13780.93,0,1345.33,625.32,720.01
2019-01-27T23:00:00Z,2019-01-28T00:00:00+0100,6934,7012,32.74,0,708,9559.86,9780.53,50514.34,50546.84,0,20048.56,1589.84,18458.72,4519.67,4474.11,98.02,476.07,449,11710.18,11551.34,0,1626.48,496.33,1130.15
2019-01-28T00:00:00Z,2019-01-28T01:00:00+0100,6742.8,6728,32.74,0,656,9299.82,9490.78,48473.37,48943.58,0,19863.77,1003.56,18860.21,4388.84,4343.87,60.97,474.91,411,11439.79,11559.42,0,1249.2,297.24,951.96
2019-01-28T11:00:00Z,2019-01-28T12:00:00+0100,10196,9656,32.74,156,1368,12070,12224.84,73998.26,71052.88,5175.71,20548.13,4907.88,15640.25,6403.62,6077.53,52.98,609.97,606,16549.4,17902.03,0,2004.66,844.78,1159.88
2019-01-28T23:00:00Z,2019-01-29T00:00:00+0100,7364.8,7012,32.74,0,1536,10908.29,10587.3,55971.31,53975.69,0,19851.38,3153.55,16697.83,5035.15,4982.27,53.66,620.98,516,12544.27,12196.48,0,917.79,548.21,369.58
2019-01-29T00:00:00Z,2019-01-29T01:00:00+0100,7010.4,6728,32.74,0,1340,10631.98,10138.8,53368.07,51920.42,0,19636.92,2509.88,17127.04,4821.26,4865,45.24,675.94,475,12173.83,11820.39,0,683.63,427.96,255.67
2019-01-29T11:00:00Z,2019-01-29T12:00:00+0100,9826,9656,32.74,300,1500,11953.85,12259.13,72961.57,69919.66,6937.47,12073.64,4261.23,7812.41,5983.65,6289.98,161.37,563.93,668,15846.69,17271.3,0,1200.2,744.6,455.6
2019-01-29T23:00:00Z,2019-01-30T00:00:00+0100,7542.4,7012,32.74,0,104,10970.57,10649.57,56045.64,55165.79,0,14905.12,3274.84,11630.28,5037.99,5102.27,2.02,635.56,496,12654.32,12377.13,0,905.54,649.12,256.42
2019-01-30T00:00:00Z,2019-01-30T01:00:00+0100,7237.6,6728,32.74,0,104,10651.11,10257.72,54274.74,53067.62,0,15008.79,2778.93,12229.86,4791.92,4923,2.39,579.69,448,12279.68,12010.97,0,839.43,586.5,252.93
2019-01-30T11:00:00Z,2019-01-30T12:00:00+0100,9814,9656,32.74,308,728,12933.46,12320.47,73302.43,71339.27,7418.09,19231.91,3655.76,15576.15,6343.95,6034.98,25.81,456.02,667,17245.31,17620.84,0,283.24,266.52,16.72
2019-01-30T23:00:00Z,2019-01-31T00:00:00+0100,7430.8,7064,32.74,0,116,11190.14,11091.61,55942.07,56156.7,0,14216.65,2590.78,11625.87,5158.16,5022.27,21.74,456.02,528,12835.47,12765.08,0,98.45,15.4,83.05
2019-01-31T00:00:00Z,2019-01-31T01:00:00+0100,7086.8,6784,32.74,0,120,10818.22,10639.92,54115.5,54092.94,0,13029.94,2390.15,10639.79,4966.41,4923,10.9,456.02,511,12342.97,12414.79,0,106.68,48.3,58.38
2019-01-31T11:00:00Z,2019-01-31T12:00:00+0100,10063.6,9700,32.74,272,48,13052.16,12634.12,71920.57,71188.27,10194.93,7640.13,3251.98,4388.15,6158.27,6034.98,3.1,456.02,684,17200.21,18277.99,0,288.05,184.55,103.5
2019-01-31T23:00:00Z,2019-02-01T00:00:00+0100,7578,7104,32.74,0,1892,11217.6,11625.24,57004.01,55834.98,0,19297.02,3288.32,16008.7,5171.29,5002.56,139.49,456.02,478,12856.12,12884.87,0,1030.7,592.64,438.06
2019-02-01T00:00:00Z,2019-02-01T01:00:00+0100,7224,6816,32.74,0,2012,11017.81,11275.75,55241.64,53757.33,0,19643.91,3228.69,16415.22,4896.13,4764.68,144.78,456.02,427,12367.27,12760.26,0,1197.44,703.28,494.16
2019-02-01T11:00:00Z,2019-02-01T12:00:00+0100,9882,9688,32.74,244,2140,12703.33,12936.67,74142.1,70166.64,3452.61,15048.62,4887.07,10161.55,6244.72,6146.49,190.2,456.02,651,17676.5,18443.93,0,648.08,511.28,136.8
2019-02-01T23:00:00Z,2019-02-02T00:00:00+0100,6953.6,6912,32.74,0,2496,10689.17,10751.57,53265.35,54021.36,0,5422.28,1161.04,4261.24,5005.98,4932.3,261.46,456.02,537,12595.81,12440.86,0,125.92,51.4,74.52
2019-02-02T00:00:00Z,2019-02-02T01:00:00+0100,6604.8,6600,32.74,0,2428,10297.23,10262.54,50781.22,51457.64,0,5443.76,1097.17,4346.59,4742.78,4692.4,273.36,456.02,518,12139.72,12192.24,0,170.91,57.77,113.14
2019-02-02T11:00:00Z,2019-02-02T12:00:00+0100,8351.6,8276,32.74,240,2412,11860.37,11300.91,61944.27,61860.51,3512.41,3099.04,1173.62,1925.42,5770.6,5547.38,281.16,456.02,575,15501.47,14932.3,0,270.85,129.53,141.32
