utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_load_actual_entsoe_transparency,BE_load_forecast_entsoe_transparency,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,HU_load_actual_entsoe_transparency,HU_load_forecast_entsoe_transparency,HU_wind_onshore_generation_actual,LU_load_actual_entsoe_transparency,LU_load_forecast_entsoe_transparency
2019-03-26T23:00:00Z,2019-03-27T00:00:00+0100,6633.2,6388,32.74,0,1964,9741.99,9733.39,50893.27,48842.12,0,9165.39,1746.22,7419.17,4759.79,4639.27,180.01,644.58,498
2019-03-27T11:00:00Z,2019-03-27T12:00:00+0100,9082.4,8552,32.74,332,584,11133.43,11470.49,69039.56,67198.95,12691.08,11392.99,3214.41,8178.58,5362.72,5085.98,65.65,541.88,610
2019-03-27T23:00:00Z,2019-03-28T00:00:00+0100,6611.6,6388,32.74,0,996,9726.8,9641.54,50175.44,48517.55,0,8783.01,1109.8,7673.21,4781.82,4641.27,97.19,610.38,493
2019-03-28T11:00:00Z,2019-03-28T12:00:00+0100,8748.4,8552,32.74,364,408,11437.7,11000.7,68048.91,66539.48,15311.01,3853.4,306.4,3547,5312.29,5197.98,39.84,539.21,585
2019-03-28T23:00:00Z,2019-03-29T00:00:00+0100,6452,6348,32.74,0,500,9847.52,9809.86,49196.24,48167.27,0,4986.36,1472.42,3513.94,4790.76,4561.56,56.6,643.4,472
2019-03-29T11:00:00Z,2019-03-29T12:00:00+0100,8287.2,8492,32.74,528,152,10629.47,11224.94,66740.68,65087.32,23251.38,6646.33,2642.36,4003.97,5239.74,5144.49,4.77,584.14,549
2019-03-29T23:00:00Z,2019-03-30T00:00:00+0100,6272.8,6228,32.74,0,20,9278.77,9256.62,47985.5,46464.65,0,5472.6,1190.69,4281.91,4665.17,4470.3,3.67,618.61,490
2019-03-30T11:00:00Z,2019-03-30T12:00:00+0100,6919.6,7264,32.74,704,24,9445.62,9881.4,54270.36,55144,28325.62,5838.23,1216.78,4621.45,4799.13,4568.38,0.73,412.69,453
2019-03-30T23:00:00Z,2019-03-31T00:00:00+0100,5589.6,5744,32.74,0,160,8666.48,8566.18,43481.29,41802.1,0,8921.64,2296.06,6625.58,4071.71,4236,14.92,466.32,483
2019-03-31T11:00:00Z,2019-03-31T13:00:00+0200,5919.2,6084,32.74,724,148,8604.59,8794.79,50994.12,48798.28,22767.87,10177.14,2325.16,7851.98,4326.43,4236,2.92,280.51,417
2019-03-31T23:00:00Z,2019-04-01T01:00:00+0200,5473.2,5976,32.74,0,1472,8180.34,8131.26,43047.46,40985.79,0,13447.75,913.92,12533.83,3952,3761.87,159.1,423.7,382
2019-04-01T11:00:00Z,2019-04-01T13:00:00+0200,8137.6,8424,32.74,652,484,10415.03,10389.84,66367.44,65021.5,29378.25,7790.07,942.65,6847.42,5152.73,4937.21,21.26,534.56,543
2019-04-01T23:00:00Z,2019-04-02T01:00:00+0200,5867.6,5976,32.74,0,304,8602.95,8426.51,48275.96,45512.7,0,23997.25,3981.88,20015.37,4534.4,4292,52.9,617.76,414
2019-04-02T11:00:00Z,2019-04-02T13:00:00+0200,8138,8424,32.74,696,1508,10681,10634.92,68377.43,65985.43,24721.39,14385.89,3837.83,10548.06,5095.07,4948.3,36.29,615.3,550
2019-04-02T23:00:00Z,2019-04-03T01:00:00+0200,5813.2,5932,32.74,0,1632,9024.55,8581.67,48937.3,45754.61,0,17316.19,3303.54,14012.65,4515.22,4424,172.04,594.06,435
2019-04-03T11:00:00Z,2019-04-03T13:00:00+0200,7979.2,8304,32.74,656,2148,11032.23,11119.59,68186.45,64106.37,17055.39,2872.35,291.78,2580.57,5267.89,5108.3,171.04,517.7,585
2019-04-03T23:00:00Z,2019-04-04T01:00:00+0200,5844,5872,32.74,0,2560,9216.33,8871.23,48502.41,45822.57,0,11438.2,1139.96,10298.24,4477.67,4424,241.97,637.91,436
2019-04-04T11:00:00Z,2019-04-04T13:00:00+0200,8000.4,8236,32.74,564,2684,10927.61,11252.05,68760.85,63750.23,14723.33,3814.1,858.99,2955.11,5251.16,5108.3,235.98,533.71,596
2019-04-04T23:00:00Z,2019-04-05T01:00:00+0200,5948.8,5840,32.74,0,1564,9161.69,8871.75,48760.51,45240.06,0,9018.15,1586.08,7432.07,4490.28,4357.68,173.14,580.09,453
2019-04-05T11:00:00Z,2019-04-05T13:00:00+0200,7973.6,8092,32.74,416,1328,10344.59,10722.76,68677.38,62693.77,10621.41,4368.85,2595.43,1773.42,5365.88,5160.53,157.74,583.18,554
2019-04-05T23:00:00Z,2019-04-06T01:00:00+0200,5732,5892,32.74,0,108,8934.32,8653.13,46029.5,43384.86,0,4214.35,743.7,3470.65,4445.8,4240.4,24,577.08,446
2019-04-06T11:00:00Z,2019-04-06T13:00:00+0200,6494.4,6624,32.74,528,220,9590.93,9503.25,53968.31,51834.55,24323.49,5063.77,1123.61,3940.16,4937.98,4682,3.89,597.13,456
2019-04-06T23:00:00Z,2019-04-07T01:00:00+0200,5165.2,5280,32.74,0,716,8344.57,8039.63,40443.04,39114.2,0,12899.37,1902.93,10996.44,4009.54,3849.74,74.37,617.28,403
2019-04-07T11:00:00Z,2019-04-07T13:00:00+0200,5882.8,5988,32.74,680,956,8892.95,8582.6,49028.19,48324.47,25511.29,6778.1,349.52,6428.58,4347.37,4243.2,29.22,443.28,422
2019-04-07T23:00:00Z,2019-04-08T01:00:00+0200,5399.6,5756,32.74,0,308,8340.92,7952.51,42026.35,40590.14,0,7743.21,1115.8,6627.41,3912.04,3772.87,7.04,478.62,409
2019-04-08T11:00:00Z,2019-04-08T13:00:00+0200,8090.4,8084,32.74,388,332,11417.12,10624.95,66861.9,62833.83,20075.17,8162.3,3710.37,4451.93,5111.49,4966.21,27.86,701.82,567
2019-04-08T23:00:00Z,2019-04-09T01:00:00+0200,5870.8,5756,32.74,0,1568,9069.19,9147.9,47437.5,44796.42,0,12898.08,3098.32,9799.76,4473.51,4310,138.29,630.19,454
2019-04-09T11:00:00Z,2019-04-09T13:00:00+0200,8019.6,8084,32.74,616,660,11575.38,10812.52,68303.37,63708.3,20056.34,9896.89,2285.49,7611.4,5145.84,4905.3,42.75,739.58,578
2019-04-09T23:00:00Z,2019-04-10T01:00:00+0200,5776.8,5736,32.74,0,1020,8809.99,9303.29,48421.62,45299.84,0,13258.66,1382.92,11875.74,4427.18,4310,37.24,495.08,430
2019-04-10T11:00:00Z,2019-04-10T13:00:00+0200,8183.6,8056,32.74,320,488,10331.95,11346.68,68137.2,64651.88,20473.82,9607.72,1562.18,8045.54,5171.98,4905.3,37.58,489.62,555
2019-04-10T23:00:00Z,2019-04-11T01:00:00+0200,5676.4,5728,32.74,0,2148,8659,8844.37,48879.55,45701.89,0,15076.85,1208.03,13868.82,4448.85,4344,93.49,499.27,401
2019-04-11T11:00:00Z,2019-04-11T13:00:00+0200,8154.4,8016,32.74,240,2248,10489.24,10958.77,67702.67,65034.96,18585.47,7697.15,359.43,7337.72,5377.32,5191.3,159.51,481.09,511
2019-04-11T23:00:00Z,2019-04-12T01:00:00+0200,5936.8,5764,32.74,0,2472,9134.51,9048.16,48639.79,46186.08,0,8830.04,944.31,7885.73,4508.09,4277.68,188.53,609.21,408
2019-04-12T11:00:00Z,2019-04-12T13:00:00+0200,8078.4,8028,32.74,324,2112,11104.11,10702.54,66685.56,64108.38,15857.4,7775.17,791.13,6984.04,5595.04,5256.53,124.83,574.59,529
2019-04-12T23:00:00Z,2019-04-13T01:00:00+0200,5660,5776,32.74,0,2284,9225.81,8960.28,47349.02,44666.55,0,7721.57,1612.53,6109.04,4473.92,4262.4,144.83,642.68,430
2019-04-13T11:00:00Z,2019-04-13T13:00:00+0200,6684,6536,32.74,372,1756,9586.08,9811.8,56306.12,54014.46,16044.77,12012.01,3824.02,8187.99,5121.45,4751,103.12,452.53,428
2019-04-13T23:00:00Z,2019-04-14T01:00:00+0200,5224.4,5176,32.74,0,740,8745.75,8500.79,42851.33,40954.04,0,14935.6,4938.67,9996.93,4048.48,3960.74,35.61,638.89,394
2019-04-14T11:00:00Z,2019-04-14T13:00:00+0200,6126,5940,32.74,168,332,9715.01,9249.15,51786.37,49283.9,15690.22,13548.45,3102.25,10446.2,4710.35,4383.2,10.26,549.84,412
2019-04-14T23:00:00Z,2019-04-15T01:00:00+0200,5458.8,5680,32.74,0,1072,8701.04,8477.29,44155.59,41114.12,0,14063.74,3810.36,10253.38,3988.2,3947.87,51.55,466.29,372
2019-04-15T11:00:00Z,2019-04-15T13:00:00+0200,8039.6,8072,32.74,660,448,10408.87,11358.07,65529.68,64374.57,29708.52,13210.27,3832.68,9377.59,5143.69,4940.21,31.35,467.11,516
2019-04-15T23:00:00Z,2019-04-16T01:00:00+0200,5844,5680,32.74,0,408,8635.71,8931.15,48127.11,44518.28,0,23749.48,5098.41,18651.07,4551.81,4305,68.73,558.07,389
2019-04-16T11:00:00Z,2019-04-16T13:00:00+0200,8004,8072,32.74,776,164,10377.92,10804.66,66926.59,64547.93,29163.21,15445.46,4126.97,11318.49,5101.16,4936.3,0.23,634.97,557
2019-04-16T23:00:00Z,2019-04-17T01:00:00+0200,5806,5692,32.74,0,768,9051.83,8622.26,47719.63,45722.19,0,22357.59,5159.01,17198.58,4573.82,4405,58.87,699.12,436
2019-04-17T11:00:00Z,2019-04-17T13:00:00+0200,7779.6,8076,32.74,688,272,10935.45,10294.53,66573.77,64513.39,25912.35,14575.23,4326.38,10248.85,5246.17,4976.3,26.01,732.57,551
2019-04-17T23:00:00Z,2019-04-18T01:00:00+0200,5651.6,5688,32.74,0,412,8628.42,8991.17,47252.56,45351.25,0,21725.45,5125.98,16599.47,4581.98,4327,42.74,571.74,402
2019-04-18T11:00:00Z,2019-04-18T13:00:00+0200,7627.2,8088,32.74,696,88,10078.13,10425.94,64971.37,63225.71,30056.56,19909.33,3445.34,16463.99,5252.96,4914.3,2.92,510.13,497
2019-04-18T23:00:00Z,2019-04-19T01:00:00+0200,5783.6,5732,32.74,0,36,8202.66,8865.66,42500.78,42081.04,0,23833.34,5091.86,18741.48,4379.6,4136.68,56.66,436.67,387
2019-04-19T11:00:00Z,2019-04-19T13:00:00+0200,7532,8020,32.74,856,156,9914.58,10548.29,48873.85,49726.26,30219.21,10352.83,1585.26,8767.57,4105.91,4114.53,23.46,479.3,517
2019-04-19T23:00:00Z,2019-04-20T01:00:00+0200,5383.6,5684,32.74,0,260,7997.14,8644.77,37264.19,38774.23,0,14319.19,2348.25,11970.94,3716.19,3432.4,18.4,647.49,405
2019-04-20T11:00:00Z,2019-04-20T13:00:00+0200,6146.4,6608,32.74,880,20,8871.56,9384.75,48835.09,49575.2,29996.88,4358.61,774.33,3584.28,4106.71,4190,5.22,418.83,413
2019-04-20T23:00:00Z,2019-04-21T01:00:00+0200,4916.8,5196,32.74,0,184,7410.56,7883.65,35432.71,38527.94,0,10433.83,447.63,9986.2,3616.88,3329.74,63.28,367.93,388
2019-04-21T11:00:00Z,2019-04-21T13:00:00+0200,5422.8,5992,32.74,880,136,8149.14,8657.04,42881.31,47140.83,30113.59,2120.04,104.66,2015.38,3666.46,3657.2,27.14,484.5,370
2019-04-21T23:00:00Z,2019-04-22T01:00:00+0200,4873.2,5196,32.74,0,44,7489.72,7781.26,34679.66,38805.95,0,19022.66,3910.85,15111.81,3497.05,3211.87,56.66,496.64,372
2019-04-22T11:00:00Z,2019-04-22T13:00:00+0200,5583.6,5992,32.74,868,256,8174.98,8756.06,47375.08,47932,29628.19,13904.97,3161.3,10743.67,3710.29,3452.21,28.9,471.78,378
2019-04-22T23:00:00Z,2019-04-23T01:00:00+0200,5522,5684,32.74,0,1416,7365.83,7770.67,39214.84,41230.51,0,30021.18,3890.44,26130.74,3559.13,3412,172.23,467.7,381
2019-04-23T11:00:00Z,2019-04-23T13:00:00+0200,7884.4,7908,32.74,444,2168,10298.16,10385.69,67524.62,62413.43,24665.16,30593.86,4991.38,25602.48,5579.19,5174.3,205.86,588.63,524
2019-04-23T23:00:00Z,2019-04-24T01:00:00+0200,5549.6,5764,32.74,0,1980,8048.54,8619.94,45628.95,44650.82,0,26532.72,4620.99,21911.73,4402.36,4107,164.93,521.03,402
2019-04-24T11:00:00Z,2019-04-24T13:00:00+0200,7533.2,7856,32.74,752,2564,9693,10734.49,66193.9,62890.73,28104.19,14546.96,4955.77,9591.19,5158.71,5112.3,220.99,436.79,474
2019-04-24T23:00:00Z,2019-04-25T01:00:00+0200,5385.2,5664,32.74,0,2440,7851.97,8457.43,46241.2,44285.69,0,22855.14,5146.24,17708.9,4438.32,4217,252.56,495.2,382
2019-04-25T11:00:00Z,2019-04-25T13:00:00+0200,7469.2,7820,32.74,908,548,10214.09,10142.77,66107.48,63908.82,26217.81,12786.89,2160.59,10626.3,5138.55,4884.3,161.8,490.57,510
2019-04-25T23:00:00Z,2019-04-26T01:00:00+0200,5638.8,5624,32.74,0,1860,8496.46,8298.07,46744.81,45032.6,0,15528.32,602.25,14926.07,4414.98,4259.68,263.45,632.64,429
2019-04-26T11:00:00Z,2019-04-26T13:00:00+0200,7685.2,7684,32.74,676,2408,10363.82,10270.94,65932.8,63120.89,12796.56,10466.05,977.27,9488.78,5214.95,4899.53,201.87,500.11,559
2019-04-26T23:00:00Z,2019-04-27T01:00:00+0200,5630.4,5524,32.74,0,2548,8056.66,8317.81,43685.18,41778.33,0,12981.93,1056.6,11925.33,4382.87,4242.4,122.58,410.6,408
2019-04-27T11:00:00Z,2019-04-27T13:00:00+0200,6511.2,6416,32.74,528,1380,8840.53,9361.66,54243.64,52645.13,15255.45,11804.21,1982.54,9821.67,4882.71,4755,98.56,252.79,445
2019-04-27T23:00:00Z,2019-04-28T01:00:00+0200,5160.8,5044,32.74,0,1436,7826.61,7866.3,40030.52,37748.32,0,9553.23,477.45,9075.78,3842.93,3789.74,147.23,310.86,369
2019-04-28T11:00:00Z,2019-04-28T13:00:00+0200,5978.8,5768,32.74,508,2416,9384.53,8922.5,50271.82,47599.32,16160.11,3384.03,275.96,3108.07,4543.74,4449.2,255.96,304.98,445
2019-04-28T23:00:00Z,2019-04-29T01:00:00+0200,5454,5488,32.74,0,1304,8257.44,8100.04,42401.74,39280.77,0,4715.9,699.73,4016.17,3842.19,3738.87,92,360.39,399
2019-04-29T11:00:00Z,2019-04-29T13:00:00+0200,7970.4,7644,32.74,264,2272,10520.84,10563.77,67904.17,61949.83,12268.67,12964.58,1619.32,11345.26,5421.95,5273.21,152.61,433.88,567
2019-04-29T23:00:00Z,2019-04-30T01:00:00+0200,5915.2,5488,32.74,0,2172,8427.77,8570.27,47237.21,42781.69,0,9630.1,1061.92,8568.18,4367.5,4292,159.38,428.31,402
2019-04-30T11:00:00Z,2019-04-30T13:00:00+0200,8150.4,7644,32.74,320,732,10628.26,10570.36,65486.46,61126.66,25374.34,5430.24,871.18,4559.06,5331.73,5063.3,45.16,424.04,553
2019-04-30T23:00:00Z,2019-05-01T01:00:00+0200,5666.8,5028,32.74,0,2524,8506.33,8667.88,43343.97,39699.12,0,7169.14,1195.58,5973.56,4320.76,4038,237.37,473.14,400
2019-05-01T11:00:00Z,2019-05-01T13:00:00+0200,6069.2,5740,32.74,780,2196,8682.16,8668.79,47887.02,49572.22,22678.66,11899.22,2679.12,9220.1,4069.16,3815.3,232.22,351.3,415
2019-05-01T23:00:00Z,2019-05-02T01:00:00+0200,5279.2,5576,32.74,0,1296,8078.9,7691.3,40171.5,39182.07,0,14838.37,3913.12,10925.25,3725.9,3269,79.6,413.84,402
2019-05-02T11:00:00Z,2019-05-02T13:00:00+0200,7707.6,7764,32.74,780,704,10819.18,10444.4,65735.09,60127.25,21008.15,20623.7,4128.25,16495.45,5109.58,4988.3,52.49,647.21,569
2019-05-02T23:00:00Z,2019-05-03T01:00:00+0200,5612,5604,32.74,0,124,8506.87,8442.29,46748.51,43619.35,0,19570.56,5063.82,14506.74,4338.75,4096.68,80.2,609.44,419
2019-05-03T11:00:00Z,2019-05-03T13:00:00+0200,8174.8,7796,32.74,332,756,10955.2,10892.45,66001.73,63615.55,15890.71,17167.11,2901.73,14265.38,5222.65,5046.53,46.77,619.79,539
2019-05-03T23:00:00Z,2019-05-04T01:00:00+0200,5533.6,5520,32.74,0,28,8523.82,8488.65,45011.36,43086.66,0,14118.61,4035.83,10082.78,4288.97,4169.4,56.66,573.12,440
2019-05-04T11:00:00Z,2019-05-04T13:00:00+0200,6807.2,6348,32.74,292,200,8777.69,9290.75,56748.92,54113.87,13292.63,12186.27,2501.94,9684.33,4881.08,4842,9.74,322.42,457
2019-05-04T23:00:00Z,2019-05-05T01:00:00+0200,5298,5084,32.74,0,1820,7927.8,8042.51,41234.26,38896.26,0,12457.5,4040.41,8417.09,3937.46,3699.74,75.47,436.57,390
2019-05-05T11:00:00Z,2019-05-05T13:00:00+0200,6621.6,5788,32.74,236,2652,9045.94,9197.73,51192.41,48372.82,17085.41,10072.53,3028.59,7043.94,4800.75,4469.2,259.57,348.86,408
2019-05-05T23:00:00Z,2019-05-06T01:00:00+0200,5627.2,5660,32.74,0,2716,8375.75,8190.69,43457.07,38857.98,0,13846.73,4745.8,9100.93,3874.47,3642.87,229.58,553.6,405
2019-05-06T11:00:00Z,2019-05-06T13:00:00+0200,8508.8,8016,32.74,404,2592,10843.4,10685.33,68743.82,63378.37,14667.93,16917.85,3868.01,13049.84,5849.04,5278.21,265.28,469.62,541
2019-05-06T23:00:00Z,2019-05-07T01:00:00+0200,6038.4,5660,32.74,0,2248,9051.09,8609.63,48578.28,43010.21,0,10183.48,2940.24,7243.24,4467.83,4243,224.72,512.68,455
2019-05-07T11:00:00Z,2019-05-07T13:00:00+0200,8080,8016,32.74,572,596,10643.86,10837.03,68104.27,63324.76,19214.21,5281.28,1332.94,3948.34,5395.37,5307.3,136.15,536.13,573
2019-05-07T23:00:00Z,2019-05-08T01:00:00+0200,5931.6,5652,32.74,0,136,8732.91,8535.42,46815.87,44188.47,0,6483.44,282.91,6200.53,4467.49,4281,7.82,502.26,420
2019-05-08T11:00:00Z,2019-05-08T13:00:00+0200,7834.8,8088,32.74,824,2232,11025.65,10684.41,68717.66,64840.78,13521.34,17187.97,2647.65,14540.32,5157.34,5068.3,144.19,513.13,545
2019-05-08T23:00:00Z,2019-05-09T01:00:00+0200,5812.4,5636,32.74,0,2364,8796.75,8376.96,47439.95,42330.09,0,18735.27,2936.15,15799.12,4491,4232,265.1,598.07,399
2019-05-09T11:00:00Z,2019-05-09T13:00:00+0200,8369.6,8076,32.74,372,336,10758.63,10842.08,68066.01,63095.94,16452.82,8142.4,1603.36,6539.04,5799.95,5646.3,48.64,559.82,485
2019-05-09T23:00:00Z,2019-05-10T01:00:00+0200,5883.2,5704,32.74,0,440,8457.36,8561.21,47091.83,43962.82,0,9719.98,1328.91,8391.07,4533.02,4284.68,13.83,452.78,381
2019-05-10T11:00:00Z,2019-05-10T13:00:00+0200,7978.8,8016,32.74,764,1380,10477.78,10907.2,67283.65,62814.86,16221.86,13413.68,1834.47,11579.21,5270.65,5171.53,90.06,577.38,512
2019-05-10T23:00:00Z,2019-05-11T01:00:00+0200,5590.4,5632,32.74,0,844,8517.21,8280.04,44783.08,41804.37,0,2346.15,437.82,1908.33,4421.16,4177.4,51.61,377.42,450
2019-05-11T11:00:00Z,2019-05-11T13:00:00+0200,6585.6,6568,32.74,700,396,9046.01,9073.2,55552.6,53165.27,13118.07,10062.52,794.6,9267.92,4548.53,4724,47.16,260.44,462
2019-05-11T23:00:00Z,2019-05-12T01:00:00+0200,5116.4,5212,32.74,0,1524,8251.77,7873.96,41347.28,38699.71,0,17606.67,2732.07,14874.6,3930.9,3766.74,188.36,469.17,399
2019-05-12T11:00:00Z,2019-05-12T13:00:00+0200,6468.4,5968,32.74,232,1720,8682.49,8960.1,48557.43,49084.34,21838.3,15772.2,2736.8,13035.4,4374.32,4247.2,121.62,366.46,395
2019-05-12T23:00:00Z,2019-05-13T01:00:00+0200,5530,5640,32.74,0,2664,8038.19,8151.57,42249.35,39464.56,0,15151.45,1420.77,13730.68,3903.36,3609.87,274.6,452.21,384
2019-05-13T11:00:00Z,2019-05-13T13:00:00+0200,8539.2,7884,32.74,296,2720,10346.47,10683.33,65868.41,63503.44,26823.89,11052.47,693.83,10358.64,5264.21,5272.21,277.97,390.7,515
2019-05-13T23:00:00Z,2019-05-14T01:00:00+0200,5891.2,5640,32.74,0,2032,8499.48,8316.63,45999.09,44082.4,0,11541.94,1170.21,10371.73,4424.1,4385,252.64,338,381
2019-05-14T11:00:00Z,2019-05-14T13:00:00+0200,8474.8,7884,32.74,344,2232,10037.15,10481.74,67096.57,63606.95,21908.6,9876.77,9.22,9867.55,5774.19,5495.3,274.9,382.09,535
2019-05-14T23:00:00Z,2019-05-15T01:00:00+0200,6057.2,5616,32.74,0,2044,8522.87,8303.23,46866.04,43209.14,0,10822.44,295.9,10526.54,4538.17,4345,112.93,388.29,399
2019-05-15T11:00:00Z,2019-05-15T13:00:00+0200,9053.2,7848,32.74,172,2416,10113.7,10653.08,67395.06,63941.63,21561.94,10289.17,342.73,9946.44,5865.89,5595.3,171.06,412.87,505
2019-05-15T23:00:00Z,2019-05-16T01:00:00+0200,6160.8,5592,32.74,0,2072,8430.2,8237.36,47451.67,43280.05,0,11175.12,1884.95,9290.17,4545.12,4415,112,443.61,413
2019-05-16T11:00:00Z,2019-05-16T13:00:00+0200,8436.4,7892,32.74,464,88,10100.89,10542.76,68264.1,62913.01,12065.54,11312.47,2602.56,8709.91,5554.48,5475.3,56.66,391.84,537
2019-05-16T23:00:00Z,2019-05-17T01:00:00+0200,5890,5620,32.74,0,36,8621.87,8467.57,48231.91,42984.99,0,10359.98,4767.55,5592.43,4552.67,4364.68,0.86,500.98,433
2019-05-17T11:00:00Z,2019-05-17T13:00:00+0200,7685.2,7892,32.74,728,744,10904.63,10744.22,67455.27,62588.87,20012.99,6042.83,2197.7,3845.13,5332.54,5124.53,18.78,621.61,562
2019-05-17T23:00:00Z,2019-05-18T01:00:00+0200,5578.8,5576,32.74,0,1292,8571.46,8422.52,44499.88,42712.45,0,8547.5,1746.67,6800.83,4437.34,4265.4,26.03,607.33,430
2019-05-18T11:00:00Z,2019-05-18T13:00:00+0200,6470,6532,32.74,728,776,9304.48,9001.8,53643.75,53328.87,27399.37,6461.3,1393.66,5067.64,4600.01,4364,11.22,434.72,472
2019-05-18T23:00:00Z,2019-05-19T01:00:00+0200,4967.2,5116,32.74,0,192,7937.76,7891.34,38772.01,38165.74,0,4931.78,1238.89,3692.89,3935.87,3740.74,0.535,605.78,422
2019-05-19T11:00:00Z,2019-05-19T13:00:00+0200,5824.8,5992,32.74,816,76,9083.87,8926.29,48635,48539.9,25879.15,4171.48,931.57,3239.91,4341.85,4188.2,2.37,465.14,439
2019-05-19T23:00:00Z,2019-05-20T01:00:00+0200,5199.2,5632,32.74,0,168,7792.17,7938.34,40675.84,38892.46,0,7363.56,999.37,6364.19,3863.73,3714.87,70.27,493.14,387
2019-05-20T11:00:00Z,2019-05-20T13:00:00+0200,8535.2,8012,32.74,540,1256,11067.74,10648.03,68051.93,63432.45,12230.4,4818.87,449.98,4368.89,5266.02,5244.21,125.35,588.53,533
2019-05-20T23:00:00Z,2019-05-21T01:00:00+0200,5732.4,5632,32.74,0,484,8214.5,8389.41,46165.06,43200.31,0,14384.23,2003.37,12380.86,4352.32,4280,146.05,453.68,392
2019-05-21T11:00:00Z,2019-05-21T13:00:00+0200,8651.6,8012,32.74,372,416,10197.99,10362.88,69395.09,63903.79,10067.82,14236.15,2740.73,11495.42,5249.37,5087.3,54.89,564.44,550
2019-05-21T23:00:00Z,2019-05-22T01:00:00+0200,5937.6,5592,32.74,0,1776,8529.5,8299.59,46800.16,43389.63,0,19495.3,3877.83,15617.47,4370.54,4192.77,66.51,477.476,403
2019-05-22T11:00:00Z,2019-05-22T13:00:00+0200,8718.4,7992,32.74,520,2444,10576.13,10671.64,67891.85,62905.59,11938.96,18480.44,1730.45,16749.99,5532.92,5009.08,201.08,545.36,544
2019-05-22T23:00:00Z,2019-05-23T01:00:00+0200,5873.6,5552,32.74,0,1856,8344.22,8225.28,46896.75,43216.31,0,6988.21,1692.54,5295.67,4410.65,4293,185.91,517.18,429
2019-05-23T11:00:00Z,2019-05-23T13:00:00+0200,8176.8,7972,32.74,720,2468,10184.82,10361.35,65977.92,63330.84,27919.3,6060.53,2570.29,3490.24,5424.31,4936.3,255.18,553.57,542
2019-05-23T23:00:00Z,2019-05-24T01:00:00+0200,5769.2,5624,32.74,0,668,8471.32,8279.69,46528,42888.64,0,4198.67,1207.17,2991.5,4409.93,4253.68,101.24,512.17,435
2019-05-24T11:00:00Z,2019-05-24T13:00:00+0200,7559.6,7876,32.74,908,588,10344.01,10787.36,66274.09,61871.15,26416.54,9237.19,1851.93,7385.26,5256.87,5051.53,64.96,588.32,568
2019-05-24T23:00:00Z,2019-05-25T01:00:00+0200,5515.6,5488,32.74,0,180,8317.42,8168.76,43807.4,40866.1,0,8571.66,1978.08,6593.58,4342.88,4165.4,24.4,484.66,424
2019-05-25T11:00:00Z,2019-05-25T13:00:00+0200,6272.4,6356,32.74,784,20,9326.26,8988.98,52717.55,51633.24,20231.84,5687.05,1165.52,4521.53,4525.38,4264,10.27,463.68,463
2019-05-25T23:00:00Z,2019-05-26T01:00:00+0200,4930.4,5004,32.74,0,116,7785.16,7807.94,39034.99,37799.41,0,6170.18,2554.9,3615.28,3837.54,3660.74,3.08,459.01,427
2019-05-26T11:00:00Z,2019-05-26T13:00:00+0200,5758.4,5816,32.74,792,28,7973.82,8918.01,49640.28,49074.67,22450.63,17745.22,3754.13,13991.09,4256.02,4108.2,56.66,410.84,401
2019-05-26T23:00:00Z,2019-05-27T01:00:00+0200,5258.4,5536,32.74,0,64,7770.6,7694.76,42257.94,38502.48,0,20693.55,4580.56,16112.99,3785,3654.87,6.19,420.22,370
2019-05-27T11:00:00Z,2019-05-27T13:00:00+0200,8495.2,7856,32.74,640,240,10126.41,10621.77,67070.77,63639.58,16744.01,15182.04,4562.27,10619.77,5431.93,5034.21,27.62,590.03,554
2019-05-27T23:00:00Z,2019-05-28T01:00:00+0200,5601.2,5536,32.74,0,972,8332.56,8078.93,45918.62,43024.09,0,5069.68,1783.33,3286.35,4281.76,4199,11.79,504.18,415
2019-05-28T11:00:00Z,2019-05-28T13:00:00+0200,8600.8,7856,32.74,440,616,10426.44,10167.25,66626.66,63195.78,14240.14,4641.35,529.82,4111.53,5336.94,5151.3,85.15,562,558
2019-05-28T23:00:00Z,2019-05-29T01:00:00+0200,5689.2,5588,32.74,0,1604,8352.29,8401.42,45845.19,41786.76,0,8744.32,1668.53,7075.79,4323.76,4186,73.15,495,410
2019-05-29T11:00:00Z,2019-05-29T13:00:00+0200,8680.4,7900,32.74,208,1772,10291.07,10583.76,65169.69,61427.97,20442.71,2563.64,355.37,2208.27,5768.23,5004.3,109.38,566.33,540
2019-05-29T23:00:00Z,2019-05-30T01:00:00+0200,5620.4,4928,32.74,0,2464,8103.98,8172.28,43987.51,39283.33,0,15446.5,4424.6,11021.9,4422.35,4186,188.82,480.42,409
2019-05-30T11:00:00Z,2019-05-30T13:00:00+0200,6444.4,5732,32.74,532,1908,8764.21,8611.93,49808.17,49743.15,21380.58,19953.53,5071.66,14881.87,5602.33,5004.3,174.87,435.17,446
